Location,Price,Area,BHK,City,Bathroom,Price_per_Sqft
Ambernath,3900000.0,1090.0,2,Mumbai,2.0,3577.9816513761466
Ambernath,3500000.0,715.0,1,Mumbai,1.0,4895.104895104895
Ambernath,3750000.0,1020.0,2,Mumbai,1.0,3676.470588235294
Ambernath,3250000.0,858.0,2,Mumbai,1.0,3787.878787878788
Ambernath,3500000.0,715.0,1,Mumbai,1.0,4895.104895104895
Ambernath,3750000.0,1020.0,2,Mumbai,1.0,3676.470588235294
Ambernath,3250000.0,858.0,2,Mumbai,1.0,3787.878787878788
Ambernath,5999000.0,1060.0,2,Mumbai,1.0,5659.433962264151
Ambernath,3650000.0,1040.0,2,Mumbai,1.0,3509.6153846153848
Ambernath,4500000.0,950.0,2,Mumbai,1.0,4736.8421052631575
Ambernath,2455000.0,695.0,1,Mumbai,1.0,3532.3741007194244
Ambernath,3000000.0,720.0,1,Mumbai,1.0,4166.666666666667
Ambernath,3351000.0,630.0,1,Mumbai,1.0,5319.047619047619
Ambernath,3599000.0,1024.0,2,Mumbai,2.0,3514.6484375
Ambernath,2250000.0,650.0,1,Mumbai,1.0,3461.5384615384614
Ambernath,2200000.0,580.0,1,Mumbai,1.0,3793.103448275862
Ambernath,2499000.0,645.0,1,Mumbai,1.0,3874.4186046511627
Ambernath,3650000.0,1020.0,2,Mumbai,1.0,3578.4313725490197
Ambernath,2100000.0,620.0,1,Mumbai,1.0,3387.0967741935483
Ambernath,2650000.0,678.0,1,Mumbai,1.0,3908.5545722713864
Ambernath,4850000.0,1270.0,1,Mumbai,1.0,3818.8976377952754
Ambernath,4650000.0,1230.0,2,Mumbai,2.0,3780.487804878049
Ambernath,4650000.0,1230.0,2,Mumbai,2.0,3780.487804878049
Ambernath,4650000.0,1040.0,2,Mumbai,1.0,4471.153846153846
Ambernath,2699000.0,675.0,1,Mumbai,1.0,3998.5185185185187
Ambernath,4850000.0,1270.0,2,Mumbai,1.0,3818.8976377952754
Ambernath,2450000.0,620.0,1,Mumbai,1.0,3951.6129032258063
Ambernath,2699000.0,675.0,1,Mumbai,1.0,3998.5185185185187
Ambernath,4850000.0,1270.0,2,Mumbai,1.0,3818.8976377952754
Ambernath,2450000.0,620.0,1,Mumbai,1.0,3951.6129032258063
Ambernath,2550000.0,680.0,1,Mumbai,1.0,3750.0
Ambernath,3950000.0,1090.0,2,Mumbai,1.0,3623.853211009174
Ambernath,2500000.0,715.0,1,Mumbai,1.0,3496.5034965034965
Ambernath,2450000.0,605.0,1,Mumbai,2.0,4049.586776859504
Ambernath,2199000.0,570.0,1,Mumbai,1.0,3857.8947368421054
Ambernath,3699000.0,1015.0,2,Mumbai,1.0,3644.3349753694583
Ambernath,3500000.0,650.0,1,Mumbai,1.0,5384.615384615385
Ambernath,3500000.0,705.0,1,Mumbai,1.0,4964.5390070921985
Ambernath,3250000.0,890.0,2,Mumbai,1.0,3651.6853932584268
Ambernath,2499000.0,690.0,1,Mumbai,1.0,3621.7391304347825
Ambernath,3900000.0,730.0,1,Mumbai,1.0,5342.465753424657
Ambernath,3500000.0,720.0,2,Mumbai,2.0,4861.111111111111
Ambernath,2650000.0,695.0,1,Mumbai,2.0,3812.94964028777
Ambernath,2599000.0,695.0,1,Mumbai,1.0,3739.568345323741
Ambernath,3530000.0,730.0,1,Mumbai,1.0,4835.6164383561645
Ambernath,4500000.0,900.0,2,Mumbai,1.0,5000.0
Ambernath,4500000.0,980.0,2,Mumbai,1.0,4591.836734693878
Ambernath,6500000.0,1900.0,5,Mumbai,4.0,3421.0526315789475
Ambernath,2600000.0,590.0,1,Mumbai,1.0,4406.779661016949
Ambernath,4000000.0,950.0,2,Mumbai,2.0,4210.526315789473
Ambernath,3000000.0,700.0,2,Mumbai,2.0,4285.714285714285
Ambernath,2727000.0,630.0,1,Mumbai,1.0,4328.571428571428
Ambernath,3100000.0,710.0,2,Mumbai,2.0,4366.197183098591
Ambernath,2900000.0,692.0,1,Mumbai,1.0,4190.751445086706
Ambernath,3550000.0,985.0,2,Mumbai,1.0,3604.060913705584
Ambernath,2575000.0,695.0,1,Mumbai,1.0,3705.0359712230215
Ambernath,4600000.0,1000.0,2,Mumbai,3.0,4600.0
Ambernath,3500000.0,730.0,1,Mumbai,1.0,4794.520547945205
Ambernath,1782000.0,376.0,1,Mumbai,1.0,4739.36170212766
Ambernath,1240000.0,356.0,1,Mumbai,1.0,3483.14606741573
Ambernath,2800000.0,680.0,1,Mumbai,1.0,4117.64705882353
Ambernath,3300000.0,645.0,1,Mumbai,2.0,5116.279069767442
Ambernath,2600000.0,615.0,1,Mumbai,1.0,4227.642276422765
Ambernath,4000000.0,710.0,2,Mumbai,2.0,5633.802816901409
Ambernath,3300000.0,559.0,1,Mumbai,1.0,5903.3989266547405
Ambernath,4000000.0,950.0,2,Mumbai,1.0,4210.526315789473
Ambernath,4450000.0,900.0,2,Mumbai,1.0,4944.444444444444
Ambernath,3650000.0,730.0,1,Mumbai,1.0,5000.0
Ambernath,1709000.0,497.0,1,Mumbai,1.0,3438.631790744467
Ambernath,3450000.0,640.0,1,Mumbai,2.0,5390.625
Ambernath,3200000.0,708.0,1,Mumbai,2.0,4519.774011299435
Ambernath,3600000.0,710.0,1,Mumbai,1.0,5070.422535211268
Ambernath,2600000.0,589.0,1,Mumbai,1.0,4414.261460101868
Ambernath,2600000.0,589.0,1,Mumbai,1.0,4414.261460101868
Ambernath,2400000.0,605.0,1,Mumbai,1.0,3966.9421487603304
Ambernath,2400000.0,645.0,1,Mumbai,1.0,3720.9302325581393
Ambernath,2600000.0,577.0,1,Mumbai,1.0,4506.0658578856155
Ambernath,4300000.0,1027.0,2,Mumbai,2.0,4186.952288218111
Ambernath,4500000.0,780.0,2,Mumbai,2.0,5769.2307692307695
Ambernath,3000000.0,680.0,1,Mumbai,1.0,4411.764705882353
Ambernath,4500000.0,780.0,2,Mumbai,2.0,5769.2307692307695
Ambernath,2400000.0,675.0,1,Mumbai,1.0,3555.5555555555557
Ambernath,2267000.0,451.0,1,Mumbai,1.0,5026.607538802661
Ambernath,3375000.0,751.0,2,Mumbai,2.0,4494.007989347537
Ambernath,2400000.0,710.0,1,Mumbai,1.0,3380.281690140845
Ambernath,2500000.0,626.0,1,Mumbai,1.0,3993.6102236421725
Ambernath,2300000.0,615.0,1,Mumbai,1.0,3739.837398373984
Ambernath,2400000.0,522.0,1,Mumbai,1.0,4597.701149425287
Ambernath,2300000.0,555.0,1,Mumbai,1.0,4144.144144144144
Ambernath,3800000.0,1040.0,2,Mumbai,2.0,3653.846153846154
Ambernath,3800000.0,730.0,1,Mumbai,1.0,5205.479452054795
Ambernath,5000000.0,900.0,2,Mumbai,2.0,5555.555555555556
Ambernath,2400000.0,550.0,1,Mumbai,2.0,4363.636363636364
Ambernath,3400000.0,752.0,2,Mumbai,2.0,4521.276595744681
Ambernath,2200000.0,518.0,1,Mumbai,1.0,4247.104247104247
Ambernath,4100000.0,760.0,2,Mumbai,2.0,5394.736842105263
Ambernath,2100000.0,610.0,1,Mumbai,1.0,3442.622950819672
Ambernath,2200000.0,487.0,1,Mumbai,1.0,4517.453798767967
Ambernath,3200000.0,680.0,2,Mumbai,2.0,4705.882352941177
Ambernath,3700000.0,730.0,1,Mumbai,1.0,5068.493150684932
Ambernath,2450000.0,675.0,1,Mumbai,1.0,3629.6296296296296
Ambernath,2500000.0,705.0,1,Mumbai,1.0,3546.099290780142
Ambernath,4500000.0,1025.0,2,Mumbai,2.0,4390.243902439024
Ambernath,4500000.0,850.0,2,Mumbai,2.0,5294.117647058823
Ambernath,3300000.0,752.0,2,Mumbai,2.0,4388.297872340426
Ambernath,3400000.0,608.0,2,Mumbai,2.0,5592.105263157895
Ambernath,2400000.0,680.0,1,Mumbai,1.0,3529.4117647058824
Ambernath,2300000.0,620.0,1,Mumbai,1.0,3709.6774193548385
Ambernath,2200000.0,501.0,1,Mumbai,1.0,4391.21756487026
Ambernath,3000000.0,598.0,2,Mumbai,2.0,5016.722408026756
Ambernath,2300000.0,568.0,1,Mumbai,1.0,4049.2957746478874
Ambernath,2400000.0,620.0,1,Mumbai,1.0,3870.967741935484
Ambernath,2200000.0,451.0,1,Mumbai,1.0,4878.048780487805
Ambernath,2300000.0,522.0,1,Mumbai,1.0,4406.130268199234
Ambernath,2500000.0,590.0,1,Mumbai,2.0,4237.28813559322
Ambernath,3300000.0,950.0,2,Mumbai,2.0,3473.684210526316
Ambernath,3800000.0,710.0,2,Mumbai,2.0,5352.112676056338
Ambernath,4000000.0,840.0,2,Mumbai,2.0,4761.9047619047615
Ambernath,2700000.0,640.0,1,Mumbai,1.0,4218.75
Ambernath,3200000.0,760.0,2,Mumbai,2.0,4210.526315789473
Ambernath,3700000.0,1040.0,2,Mumbai,2.0,3557.6923076923076
Ambernath,4100000.0,750.0,2,Mumbai,2.0,5466.666666666667
Ambernath,2300000.0,451.0,1,Mumbai,1.0,5099.778270509978
Ambernath,3000000.0,540.0,1,Mumbai,1.0,5555.555555555556
Ambernath,4000000.0,720.0,2,Mumbai,2.0,5555.555555555556
Ambernath,2600000.0,685.0,1,Mumbai,1.0,3795.6204379562046
Ambernath,3400000.0,630.0,1,Mumbai,1.0,5396.825396825397
Ambernath,2600000.0,685.0,1,Mumbai,1.0,3795.6204379562046
Ambernath,4200000.0,947.0,2,Mumbai,2.0,4435.058078141499
Ambernath,3500000.0,790.0,2,Mumbai,2.0,4430.379746835443
Ambernath,4500000.0,1025.0,2,Mumbai,2.0,4390.243902439024
Ambernath,3500000.0,838.0,2,Mumbai,2.0,4176.610978520286
Ambernath,2700000.0,670.0,1,Mumbai,1.0,4029.8507462686566
Ambernath,4000000.0,850.0,2,Mumbai,2.0,4705.882352941177
Ambernath,3400000.0,750.0,2,Mumbai,2.0,4533.333333333333
Ambernath,2400000.0,610.0,1,Mumbai,1.0,3934.4262295081967
Ambernath,4600000.0,936.0,2,Mumbai,2.0,4914.529914529914
Ambernath,2200000.0,618.0,1,Mumbai,1.0,3559.8705501618124
Ambernath,3000000.0,812.0,2,Mumbai,2.0,3694.5812807881775
Ambernath,3700000.0,750.0,2,Mumbai,2.0,4933.333333333333
Ambernath,3500000.0,950.0,2,Mumbai,2.0,3684.2105263157896
Ambernath,2300000.0,615.0,1,Mumbai,1.0,3739.837398373984
Ambernath,2500000.0,645.0,1,Mumbai,1.0,3875.968992248062
Ambernath,2500000.0,664.0,1,Mumbai,1.0,3765.0602409638554
Ambernath,2200000.0,590.0,1,Mumbai,1.0,3728.813559322034
Ambernath,3200000.0,720.0,2,Mumbai,2.0,4444.444444444444
Ambernath,2300000.0,630.0,1,Mumbai,1.0,3650.7936507936506
Ambernath,2700000.0,680.0,1,Mumbai,1.0,3970.5882352941176
Ambernath,2100000.0,550.0,1,Mumbai,1.0,3818.181818181818
Ambernath,2700000.0,780.0,2,Mumbai,1.0,3461.5384615384614
Ambernath,3400000.0,870.0,2,Mumbai,2.0,3908.0459770114944
Ambernath,4200000.0,795.0,2,Mumbai,2.0,5283.018867924528
Ambernath,3700000.0,1030.0,2,Mumbai,2.0,3592.233009708738
Ambernath,7500000.0,1361.0,3,Mumbai,3.0,5510.653930933137
Ambernath,3800000.0,995.0,2,Mumbai,2.0,3819.095477386935
Ambernath,2300000.0,451.0,1,Mumbai,1.0,5099.778270509978
Ambernath,2500000.0,620.0,1,Mumbai,1.0,4032.2580645161293
Ambernath,3800000.0,1000.0,2,Mumbai,2.0,3800.0
Ambernath,2400000.0,605.0,1,Mumbai,1.0,3966.9421487603304
Ambernath,3300000.0,872.0,2,Mumbai,2.0,3784.4036697247707
Ambernath,4000000.0,1009.0,2,Mumbai,2.0,3964.3211100099106
Ambernath,2300000.0,581.0,1,Mumbai,1.0,3958.6919104991393
Ambernath,2400000.0,690.0,1,Mumbai,1.0,3478.2608695652175
Ambernath,3600000.0,780.0,2,Mumbai,2.0,4615.384615384615
Ambernath,2400000.0,568.0,1,Mumbai,1.0,4225.352112676056
Ambernath,2400000.0,650.0,1,Mumbai,1.0,3692.3076923076924
Ambernath,2600000.0,685.0,1,Mumbai,1.0,3795.6204379562046
Ambernath,2500000.0,675.0,1,Mumbai,2.0,3703.703703703704
Ambernath,2400000.0,680.0,1,Mumbai,1.0,3529.4117647058824
Ambernath,2300000.0,435.0,1,Mumbai,1.0,5287.35632183908
Ambernath,4400000.0,1000.0,2,Mumbai,2.0,4400.0
Ambernath,2400000.0,620.0,1,Mumbai,1.0,3870.967741935484
Ambernath,2500000.0,730.0,1,Mumbai,1.0,3424.6575342465753
Ambernath,4500000.0,1025.0,2,Mumbai,2.0,4390.243902439024
Ambernath,2400000.0,675.0,1,Mumbai,1.0,3555.5555555555557
Ambernath,3200000.0,713.0,2,Mumbai,2.0,4488.078541374474
Ambernath,2400000.0,605.0,1,Mumbai,1.0,3966.9421487603304
Ambernath,2500000.0,638.0,1,Mumbai,2.0,3918.4952978056426
Ambernath,2500000.0,664.0,1,Mumbai,1.0,3765.0602409638554
Ambernath,2700000.0,645.0,1,Mumbai,1.0,4186.046511627907
Ambernath,3600000.0,1035.0,2,Mumbai,2.0,3478.2608695652175
Ambernath,1900000.0,540.0,1,Mumbai,2.0,3518.5185185185187
Ambernath,4200000.0,800.0,2,Mumbai,2.0,5250.0
Ambernath,2300000.0,409.0,1,Mumbai,1.0,5623.471882640587
Ambernath,3300000.0,800.0,2,Mumbai,2.0,4125.0
Ambernath,2500000.0,685.0,1,Mumbai,1.0,3649.6350364963505
Ambernath,4100000.0,855.0,2,Mumbai,2.0,4795.3216374269
Ambernath,3700000.0,750.0,2,Mumbai,2.0,4933.333333333333
Ambernath,2800000.0,672.0,1,Mumbai,1.0,4166.666666666667
Ambernath,2500000.0,680.0,1,Mumbai,1.0,3676.470588235294
Ambernath,3200000.0,710.0,2,Mumbai,2.0,4507.042253521126
Ambernath,3300000.0,850.0,2,Mumbai,2.0,3882.3529411764707
Ambernath,3300000.0,850.0,2,Mumbai,2.0,3882.3529411764707
Ambernath,3600000.0,807.0,2,Mumbai,1.0,4460.966542750929
Ambernath,2500000.0,610.0,1,Mumbai,1.0,4098.360655737705
Ambernath,5000000.0,850.0,3,Mumbai,2.0,5882.35294117647
Ambernath,2600000.0,543.0,1,Mumbai,1.0,4788.2136279926335
Ambernath,4200000.0,996.0,2,Mumbai,2.0,4216.8674698795185
Ambernath,2800000.0,650.0,1,Mumbai,2.0,4307.692307692308
Ambernath,2500000.0,680.0,1,Mumbai,1.0,3676.470588235294
Ambernath,3100000.0,872.0,2,Mumbai,2.0,3555.045871559633
Ambernath,2600000.0,720.0,1,Mumbai,2.0,3611.1111111111113
Ambernath,2000000.0,425.0,1,Mumbai,1.0,4705.882352941177
Ambernath,4600000.0,900.0,2,Mumbai,2.0,5111.111111111111
Ambernath,2700000.0,645.0,1,Mumbai,1.0,4186.046511627907
Ambernath,3700000.0,858.0,1,Mumbai,2.0,4312.354312354312
Ambernath,3600000.0,870.0,2,Mumbai,2.0,4137.931034482759
Ambernath,3400000.0,850.0,2,Mumbai,2.0,4000.0
Ambernath,4000000.0,865.0,2,Mumbai,2.0,4624.277456647399
Ambernath,3000000.0,675.0,2,Mumbai,2.0,4444.444444444444
Ambernath,2500000.0,660.0,1,Mumbai,1.0,3787.878787878788
Ambernath,2900000.0,645.0,1,Mumbai,1.0,4496.124031007752
Ambernath,2750000.0,615.0,1,Mumbai,1.0,4471.544715447155
Ambernath,3575000.0,752.0,2,Mumbai,2.0,4753.989361702128
Ambernath,4100000.0,906.0,2,Mumbai,2.0,4525.386313465784
Ambernath,2900000.0,650.0,1,Mumbai,1.0,4461.538461538462
Ambernath,2100000.0,620.0,1,Mumbai,1.0,3387.0967741935483
Ambernath,2700000.0,650.0,1,Mumbai,1.0,4153.846153846154
Ambernath,2400000.0,615.0,1,Mumbai,1.0,3902.439024390244
Ambernath,3300000.0,750.0,2,Mumbai,2.0,4400.0
Ambernath,2200000.0,650.0,1,Mumbai,1.0,3384.6153846153848
Ambernath,2400000.0,670.0,1,Mumbai,2.0,3582.089552238806
Ambernath,2400000.0,550.0,1,Mumbai,2.0,4363.636363636364
Ambernath,2800000.0,672.0,1,Mumbai,1.0,4166.666666666667
Ambernath,2400000.0,605.0,1,Mumbai,1.0,3966.9421487603304
Ambernath,3600000.0,920.0,2,Mumbai,2.0,3913.0434782608695
Ambernath,2400000.0,708.0,1,Mumbai,1.0,3389.830508474576
Ambernath,2100000.0,517.0,1,Mumbai,1.0,4061.8955512572534
Ambernath,4000000.0,1030.0,2,Mumbai,2.0,3883.4951456310678
Ambernath,2300000.0,605.0,1,Mumbai,1.0,3801.6528925619837
Ambernath,3700000.0,850.0,2,Mumbai,1.0,4352.941176470588
Ambernath,5100000.0,1030.0,2,Mumbai,2.0,4951.456310679611
Ambernath,2300000.0,675.0,1,Mumbai,2.0,3407.4074074074074
Ambernath,4000000.0,698.0,2,Mumbai,2.0,5730.659025787965
Ambernath,2400000.0,580.0,1,Mumbai,1.0,4137.931034482759
Ambernath,2400000.0,605.0,1,Mumbai,1.0,3966.9421487603304
Ambernath,4500000.0,780.0,2,Mumbai,2.0,5769.2307692307695
Ambernath,2500000.0,660.0,1,Mumbai,1.0,3787.878787878788
Ambernath,2200000.0,640.0,1,Mumbai,1.0,3437.5
Ambernath,2500000.0,520.0,1,Mumbai,1.0,4807.692307692308
Ambernath,2400000.0,600.0,1,Mumbai,1.0,4000.0
Ambernath,2400000.0,620.0,1,Mumbai,1.0,3870.967741935484
Ambernath,3500000.0,875.0,2,Mumbai,2.0,4000.0
Ambernath,2600000.0,690.0,1,Mumbai,1.0,3768.1159420289855
Ambernath,2100000.0,581.0,1,Mumbai,1.0,3614.4578313253014
Ambernath,2600000.0,577.0,1,Mumbai,1.0,4506.0658578856155
Ambernath,3300000.0,750.0,1,Mumbai,2.0,4400.0
Ambernath,2100000.0,581.0,1,Mumbai,1.0,3614.4578313253014
Ambernath,2400000.0,708.0,1,Mumbai,1.0,3389.830508474576
Ambernath,2500000.0,605.0,1,Mumbai,1.0,4132.231404958678
Ambernath,2100000.0,500.0,1,Mumbai,1.0,4200.0
Ambernath,2000000.0,415.0,1,Mumbai,1.0,4819.277108433735
Ambernath,3400000.0,1005.0,2,Mumbai,2.0,3383.0845771144277
Ambernath,3800000.0,850.0,1,Mumbai,2.0,4470.588235294118
Ambernath,3800000.0,1030.0,2,Mumbai,2.0,3689.3203883495144
Ambernath,2800000.0,700.0,1,Mumbai,1.0,4000.0
Ambernath,2700000.0,675.0,1,Mumbai,1.0,4000.0
Ambernath,3700000.0,730.0,1,Mumbai,1.0,5068.493150684932
Ambernath,4000000.0,1090.0,2,Mumbai,2.0,3669.7247706422017
Ambernath,3000000.0,630.0,1,Mumbai,2.0,4761.9047619047615
Ambernath,4000000.0,780.0,2,Mumbai,2.0,5128.205128205128
Ambernath,2700000.0,776.0,1,Mumbai,1.0,3479.381443298969
Ambernath,2175000.0,513.0,1,Mumbai,1.0,4239.766081871345
Ambernath,2300000.0,564.0,1,Mumbai,1.0,4078.0141843971633
Ambernath,3000000.0,630.0,1,Mumbai,1.0,4761.9047619047615
Ambernath,4000000.0,795.0,2,Mumbai,2.0,5031.446540880504
Ambernath,4900000.0,910.0,2,Mumbai,2.0,5384.615384615385
Ambernath,3100000.0,872.0,2,Mumbai,2.0,3555.045871559633
Ambernath,3300000.0,850.0,2,Mumbai,2.0,3882.3529411764707
Ambernath,5900000.0,1089.0,3,Mumbai,3.0,5417.8145087236
Ambernath,2800000.0,672.0,1,Mumbai,1.0,4166.666666666667
Ambernath,2400000.0,681.0,1,Mumbai,1.0,3524.2290748898677
Ambernath,2350000.0,599.0,1,Mumbai,1.0,3923.205342237062
Ambernath,5000000.0,960.0,3,Mumbai,2.0,5208.333333333333
Ambernath,2500000.0,610.0,1,Mumbai,1.0,4098.360655737705
Ambernath,4000000.0,1057.0,2,Mumbai,2.0,3784.295175023652
Ambernath,2600000.0,685.0,1,Mumbai,1.0,3795.6204379562046
Ambernath,2500000.0,605.0,1,Mumbai,1.0,4132.231404958678
Ambernath,2400000.0,615.0,1,Mumbai,1.0,3902.439024390244
Ambernath,3400000.0,850.0,2,Mumbai,2.0,4000.0
Ambernath,2500000.0,675.0,1,Mumbai,1.0,3703.703703703704
Ambernath,2600000.0,605.0,1,Mumbai,1.0,4297.520661157025
Ambernath,2500000.0,570.0,1,Mumbai,1.0,4385.964912280701
Ambernath,4200000.0,740.0,2,Mumbai,2.0,5675.675675675676
Ambernath,2600000.0,510.0,1,Mumbai,1.0,5098.0392156862745
Ambernath,3485222.0,750.0,2,Mumbai,2.0,4646.962666666666
Ambernath,4100000.0,698.0,2,Mumbai,2.0,5873.9255014326645
Ambernath,3100000.0,872.0,2,Mumbai,2.0,3555.045871559633
Ambernath,2300000.0,622.0,1,Mumbai,1.0,3697.749196141479
Ambernath,2200000.0,520.0,1,Mumbai,1.0,4230.7692307692305
Ambernath,2700000.0,590.0,1,Mumbai,1.0,4576.271186440678
Ambernath,3200000.0,610.0,2,Mumbai,2.0,5245.901639344263
Ambernath,2600000.0,646.0,1,Mumbai,2.0,4024.7678018575853
Ambernath,4300000.0,1050.0,2,Mumbai,2.0,4095.2380952380954
Ambernath,4600000.0,900.0,2,Mumbai,2.0,5111.111111111111
Ambernath,2300000.0,675.0,1,Mumbai,1.0,3407.4074074074074
Ambernath,2300000.0,675.0,1,Mumbai,1.0,3407.4074074074074
Ambernath,3900000.0,855.0,2,Mumbai,2.0,4561.403508771929
Ambernath,4000000.0,830.0,2,Mumbai,2.0,4819.277108433735
Ambernath,2500000.0,639.0,1,Mumbai,1.0,3912.3630672926447
Ambernath,2700000.0,799.0,1,Mumbai,1.0,3379.224030037547
Ambernath,2600000.0,685.0,1,Mumbai,1.0,3795.6204379562046
Ambernath,2800000.0,680.0,1,Mumbai,1.0,4117.64705882353
Ambernath,2250000.0,600.0,1,Mumbai,1.0,3750.0
Ambernath,4500000.0,1025.0,2,Mumbai,2.0,4390.243902439024
Ambernath,4000000.0,906.0,2,Mumbai,2.0,4415.0110375275935
Ambernath,3600000.0,890.0,2,Mumbai,2.0,4044.9438202247193
Ambernath,2500000.0,675.0,1,Mumbai,1.0,3703.703703703704
Ambernath,4700000.0,970.0,2,Mumbai,2.0,4845.360824742268
Ambernath,4200000.0,996.0,2,Mumbai,2.0,4216.8674698795185
Ambernath,2500000.0,632.0,1,Mumbai,1.0,3955.6962025316457
Ambernath,2200000.0,590.0,1,Mumbai,1.0,3728.813559322034
Ambernath,2700000.0,577.0,1,Mumbai,1.0,4679.3760831889085
Ambernath,2677000.0,520.0,1,Mumbai,1.0,5148.076923076923
Ambernath,2400000.0,590.0,1,Mumbai,1.0,4067.7966101694915
Ambernath,3600000.0,795.0,2,Mumbai,2.0,4528.301886792453
Ambernath,2500000.0,681.0,1,Mumbai,1.0,3671.071953010279
Ambernath,2500000.0,550.0,1,Mumbai,1.0,4545.454545454545
Ambernath,2200000.0,410.0,1,Mumbai,1.0,5365.8536585365855
Ambernath,3500000.0,778.0,2,Mumbai,2.0,4498.714652956298
Ambernath,2400000.0,620.0,1,Mumbai,1.0,3870.967741935484
Ambernath,3100000.0,560.0,2,Mumbai,2.0,5535.714285714285
Ambernath,2300000.0,456.0,1,Mumbai,1.0,5043.859649122807
Ambernath,2500000.0,638.0,1,Mumbai,2.0,3918.4952978056426
Ambernath,3900000.0,750.0,2,Mumbai,2.0,5200.0
Ambernath,2600000.0,569.0,1,Mumbai,1.0,4569.420035149385
Ambernath,2600000.0,610.0,1,Mumbai,1.0,4262.295081967213
Ambernath,2500000.0,653.0,1,Mumbai,1.0,3828.4839203675347
Ambernath,3800000.0,1022.0,2,Mumbai,2.0,3718.1996086105673
Ambernath,3100000.0,557.0,1,Mumbai,1.0,5565.529622980252
Ambernath,7500000.0,1380.0,3,Mumbai,3.0,5434.782608695652
Ambernath,4900000.0,910.0,2,Mumbai,2.0,5384.615384615385
Ambernath,3500000.0,752.0,2,Mumbai,2.0,4654.255319148936
Ambernath,2300000.0,451.0,1,Mumbai,1.0,5099.778270509978
Ambernath,3500000.0,775.0,2,Mumbai,2.0,4516.129032258064
Ambernath,2500000.0,645.0,1,Mumbai,1.0,3875.968992248062
Ambernath,4100000.0,925.0,2,Mumbai,2.0,4432.4324324324325
Ambernath,3900000.0,855.0,2,Mumbai,2.0,4561.403508771929
Ambernath,2500000.0,610.0,1,Mumbai,1.0,4098.360655737705
Ambernath,4000000.0,694.0,2,Mumbai,2.0,5763.688760806916
Ambernath,3600000.0,1025.0,2,Mumbai,2.0,3512.1951219512193
Ambernath,2400000.0,614.0,1,Mumbai,2.0,3908.7947882736157
Ambernath,3800000.0,1030.0,2,Mumbai,2.0,3689.3203883495144
Ambernath,2400000.0,679.0,1,Mumbai,1.0,3534.6097201767307
Ambernath,4500000.0,1025.0,2,Mumbai,2.0,4390.243902439024
Ambernath,2400000.0,640.0,1,Mumbai,1.0,3750.0
Ambernath,4500000.0,850.0,2,Mumbai,2.0,5294.117647058823
Ambernath,3900000.0,750.0,2,Mumbai,2.0,5200.0
Ambernath,2500000.0,569.0,1,Mumbai,1.0,4393.673110720562
Ambernath,2300000.0,600.0,1,Mumbai,1.0,3833.3333333333335
Ambernath,3600000.0,985.0,2,Mumbai,2.0,3654.8223350253807
Ambernath,4700000.0,1030.0,2,Mumbai,2.0,4563.1067961165045
Ambernath,2600000.0,680.0,1,Mumbai,1.0,3823.529411764706
Ambernath,2400000.0,599.0,1,Mumbai,1.0,4006.677796327212
Ambernath,3300000.0,610.0,1,Mumbai,1.0,5409.836065573771
Ambernath,2300000.0,622.0,1,Mumbai,1.0,3697.749196141479
Ambernath,2500000.0,646.0,1,Mumbai,2.0,3869.969040247678
Ambernath,2600000.0,664.0,2,Mumbai,1.0,3915.6626506024095
Ambernath,3200000.0,845.0,2,Mumbai,2.0,3786.98224852071
Ambernath,2500000.0,680.0,1,Mumbai,1.0,3676.470588235294
Ambernath,2700000.0,680.0,1,Mumbai,1.0,3970.5882352941176
Ambernath,3900000.0,838.0,2,Mumbai,2.0,4653.937947494033
Ambernath,2735000.0,598.0,1,Mumbai,1.0,4573.578595317726
Ambernath,2400000.0,465.0,1,Mumbai,1.0,5161.290322580645
Ambernath,3400000.0,870.0,2,Mumbai,2.0,3908.0459770114944
Ambernath,3500000.0,710.0,2,Mumbai,2.0,4929.577464788732
Ambernath,2500000.0,672.0,1,Mumbai,1.0,3720.2380952380954
Ambernath,4100000.0,888.0,2,Mumbai,2.0,4617.117117117117
Ambernath,3300000.0,846.0,2,Mumbai,2.0,3900.709219858156
Ambernath,2300000.0,640.0,1,Mumbai,1.0,3593.75
Ambernath,3600000.0,840.0,2,Mumbai,2.0,4285.714285714285
Ambernath,2600000.0,560.0,1,Mumbai,1.0,4642.857142857143
Ambernath,3200000.0,872.0,2,Mumbai,2.0,3669.7247706422017
Ambernath,2400000.0,620.0,1,Mumbai,1.0,3870.967741935484
Ambernath,2500000.0,610.0,1,Mumbai,1.0,4098.360655737705
Ambernath,4500000.0,1230.0,2,Mumbai,2.0,3658.5365853658536
Ambernath,7700000.0,1361.0,3,Mumbai,3.0,5657.604702424687
Ambernath,2600000.0,660.0,1,Mumbai,1.0,3939.3939393939395
Ambernath,3575000.0,750.0,2,Mumbai,2.0,4766.666666666667
Ambernath,2600000.0,686.0,1,Mumbai,1.0,3790.087463556851
Ambernath,3200000.0,660.0,1,Mumbai,1.0,4848.484848484848
Ambernath,3800000.0,700.0,1,Mumbai,1.0,5428.571428571428
Ambernath,7700000.0,1380.0,3,Mumbai,2.0,5579.710144927536
Ambernath,5100000.0,910.0,2,Mumbai,2.0,5604.395604395604
Ambernath,4200000.0,790.0,2,Mumbai,2.0,5316.455696202532
